model,provider,model_returned,mode,reasoning,show_thinking,task,item_index,answer_expected,answer_given,parsed,correct,input_tokens,cached_input_tokens,output_tokens,reasoning_tokens,time_to_first_thinking_ms,time_to_first_answer_token_ms,total_latency_ms,finish_reason
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,18,"audit, descaling, flushing, emissions, greasing, balancing, hosing","audit, descaling, flushing, emissions, greasing, balancing, hosing",True,True,147,,348,,,983.0543999996735,2631.7584999997052,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,19,"emissions, descaling, flushing, audit, balancing, calibration, greasing","emissions, descaling, flushing, audit, balancing, calibration, greasing",True,True,159,,5878,5466,1965.2897000005396,29732.038600000124,31950.46629999979,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,19,"emissions, descaling, flushing, audit, balancing, calibration, greasing","emissions, descaling, flushing, audit, balancing, calibration, greasing",True,True,159,,588,,,1352.7282000004561,4329.4943999999305,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,20,"audit, flushing, descaling, greasing, emissions, calibration, balancing","audit, flushing, descaling, greasing, emissions, calibration, balancing",True,True,156,,5259,4834,2985.456599999452,27662.355200000093,29773.03219999976,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,20,"audit, flushing, descaling, greasing, emissions, calibration, balancing","audit, flushing, descaling, greasing, emissions, calibration, balancing",True,True,156,,1067,,,1077.5288000004366,6905.8930999999575,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,21,"audit, balancing, emissions, flushing, hosing, descaling, calibration","audit, balancing, emissions, flushing, hosing, descaling, calibration",True,True,158,,3190,2758,2023.3382999995229,15557.401000000027,17507.552000000032,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,21,"audit, balancing, emissions, flushing, hosing, descaling, calibration","audit, balancing, emissions, flushing, hosing, descaling, calibration",True,True,158,,634,,,797.4673999997322,3644.0302000000884,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,22,"balancing, audit, hosing, greasing, calibration, flushing, descaling","balancing, audit, hosing, greasing, calibration, flushing, descaling",True,True,153,,1935,1632,5140.488199999709,9755.462299999635,11226.79479999988,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,22,"balancing, audit, hosing, greasing, calibration, flushing, descaling","balancing, audit, hosing, greasing, calibration, flushing, descaling",True,True,153,,452,,,902.9436999999234,3119.053999999778,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,23,"hosing, balancing, audit, calibration, descaling, emissions, greasing","hosing, balancing, audit, calibration, descaling, emissions, greasing",True,True,152,,1671,1354,1936.4140000002408,7910.223400000177,9378.34170000042,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,23,"hosing, balancing, audit, calibration, descaling, emissions, greasing","hosing, balancing, audit, calibration, descaling, emissions, greasing",True,True,152,,407,,,1113.6888000000909,3214.111199999934,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,24,"balancing, descaling, calibration, audit, greasing, hosing, flushing","balancing, descaling, calibration, audit, greasing, hosing, flushing",True,True,159,,2850,2194,2532.5198999998975,12433.974399999897,15621.994600000107,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,24,"balancing, descaling, calibration, audit, greasing, hosing, flushing","balancing, descaling, calibration, audit, greasing, hosing, flushing",True,True,159,,752,,,927.4832999999489,4124.313399999664,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,25,"flushing, descaling, emissions, hosing, calibration, balancing, audit","flushing, descaling, emissions, hosing, calibration, balancing, audit",True,True,165,,7318,6652,1924.5982000002186,35586.124100000234,38741.92000000039,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,25,"flushing, descaling, emissions, hosing, calibration, balancing, audit","flushing, descaling, emissions, hosing, calibration, balancing, audit",True,True,165,,1928,,,1024.5033000001058,11331.86029999979,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,26,"flushing, balancing, calibration, audit, hosing, emissions, descaling","flushing, balancing, calibration, audit, hosing, emissions, descaling",True,True,151,,3301,2686,1838.1641000005402,13708.350700000665,16501.4254000007,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,26,"flushing, balancing, calibration, audit, hosing, emissions, descaling","flushing, balancing, calibration, audit, hosing, emissions, descaling",True,True,151,,1100,,,1512.9661000000851,7668.6594000002515,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,27,"flushing, audit, greasing, descaling, hosing, calibration, emissions","flushing, audit, greasing, descaling, hosing, calibration, emissions",True,True,148,,1748,1485,1952.3876000002929,9922.709999999825,11015.891399999418,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,27,"flushing, audit, greasing, descaling, hosing, calibration, emissions","flushing, audit, greasing, descaling, hosing, calibration, emissions",True,True,148,,494,,,1005.9871000003113,3313.3151000001817,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,28,"audit, calibration, hosing, greasing, emissions, descaling, flushing","audit, calibration, hosing, greasing, emissions, descaling, flushing",True,True,153,,3291,2788,1910.2992999996786,16326.111899999887,18674.910900000214,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,28,"audit, calibration, hosing, greasing, emissions, descaling, flushing","audit, calibration, hosing, greasing, emissions, descaling, flushing",True,True,153,,1480,,,1103.149300000041,9700.89149999967,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,constraint-puzzle,29,"audit, hosing, emissions, descaling, calibration, flushing, greasing","audit, hosing, emissions, descaling, calibration, flushing, greasing",True,True,161,,3257,2809,2162.3617000004742,15082.523000000037,17191.162299999633,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,constraint-puzzle,29,"audit, hosing, emissions, descaling, calibration, flushing, greasing","audit, hosing, emissions, descaling, calibration, flushing, greasing",True,True,161,,699,,,824.3064999996932,4676.081599999634,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,0,4842,4842,True,True,201,,80,73,,1344.5050000000265,1361.8340000002718,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,0,4842,4842,True,True,201,,12,,,960.3562000002057,1029.3940999999904,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,1,5260,5260,True,True,204,,270,258,1876.8145000003642,2367.832300000373,2379.607599999872,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,1,5260,5260,True,True,204,,12,,,1170.7306999996945,1408.742199999324,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,2,5202,5202,True,True,205,,230,218,1980.24869999972,2489.8034999996526,2500.3779999997278,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,2,5202,5202,True,True,205,,7,,,1390.4976000003444,1439.3644000001586,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,3,9681,9681,True,True,212,,248,236,1954.9154999995153,2353.8904999995793,2358.54449999988,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,3,9681,9681,True,True,212,,12,,,1130.9839000005013,1196.125999999822,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,4,9200,9200,True,True,205,,82,75,,1716.614799999661,1719.628499999999,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,4,9200,9200,True,True,205,,12,,,788.4494000008999,854.9909000003026,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,5,7781,7781,True,True,205,,306,299,1735.284800000045,1983.765200000562,2040.7451999999466,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,5,7781,7781,True,True,205,,12,,,1072.253099999216,1094.6728999997504,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,6,9404,9404,True,True,208,,197,185,1913.575900000069,2000.0436999998783,2015.1589000006425,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,6,9404,9404,True,True,208,,12,,,1183.91900000006,1287.1925999997984,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,7,3190,3190,True,True,205,,218,211,1652.7930000002016,2129.399100000228,2143.684800000301,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,7,3190,3190,True,True,205,,12,,,1217.8269999994882,1359.30129999997,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,8,4741,4741,True,True,203,,84,77,,1469.5678999996744,1483.0020999997942,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,8,4741,4741,True,True,203,,12,,,1073.1760999997277,1141.2334999995437,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,9,3694,3694,True,True,207,,114,102,,1516.443999999865,1521.8641000001298,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,9,3694,3694,True,True,207,,12,,,1033.3271999998033,1079.182899999978,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,10,4774,4774,True,True,206,,125,118,,1540.428599999359,1548.4099999994214,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,10,4774,4774,True,True,206,,12,,,1393.622200000209,1462.0740000000296,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,11,3046,3046,True,True,209,,225,213,1759.5097999992504,1974.9557999994067,1981.2509999992471,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,11,3046,3046,True,True,209,,12,,,919.096399999944,964.0826000004381,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,12,4078,4078,True,True,207,,123,116,,1864.3368000002738,1872.0996000001833,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,12,4078,4078,True,True,207,,12,,,988.2814000002327,1042.6988999997775,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,13,6957,6957,True,True,207,,90,83,,1530.4910000004384,1537.6734999999826,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,13,6957,6957,True,True,207,,7,,,910.1869000005536,974.4326000000001,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,14,6053,6053,True,True,200,,159,147,,1886.6636000002472,1995.9968000002846,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,14,6053,6053,True,True,200,,12,,,1041.1833999996816,1079.337299999679,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,15,7905,7905,True,True,206,,116,104,,1908.1734000001234,1913.0797999996503,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,15,7905,7905,True,True,206,,12,,,1567.6024000003963,1634.7720000003392,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,16,4759,4759,True,True,203,,278,266,2042.335500000263,2341.702499999883,2360.7589000002918,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,16,4759,4759,True,True,203,,12,,,1335.7994999996663,1339.2529000002469,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,17,8800,8800,True,True,202,,225,218,3099.770499999977,3199.2166999998517,3222.512299999835,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,17,8800,8800,True,True,202,,7,,,931.4504999993005,970.0311999995392,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,18,8414,8414,True,True,205,,175,168,1740.9764000003634,1922.317400000793,1934.3474000006609,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,18,8414,8414,True,True,205,,12,,,1659.5775000000685,1786.4176000000498,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,19,6753,6753,True,True,210,,134,122,,1536.0531999995146,1566.6936999996324,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,19,6753,6753,True,True,210,,12,,,1420.9886999997252,1426.7939000001206,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,20,8182,8182,True,True,207,,142,130,,1452.751800000442,1461.4369000000806,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,20,8182,8182,True,True,207,,12,,,934.8233999999138,984.5661999997901,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,21,5088,5088,True,True,202,,206,199,1869.6350999998685,1921.037800000704,1934.6094000002267,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,21,5088,5088,True,True,202,,12,,,741.6161000001011,794.3511000003127,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,22,7147,7147,True,True,204,,101,89,,1492.8152000002228,1533.641500000158,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,22,7147,7147,True,True,204,,12,,,971.1772000000565,1078.5482000001139,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,23,2938,2938,True,True,201,,197,190,2105.7871000002706,2202.971499999876,2211.762500000077,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,23,2938,2938,True,True,201,,12,,,971.0621000003812,1057.0612999999867,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,24,7958,7958,True,True,206,,370,358,1750.7378000000244,2598.3784999998534,2603.5892999998396,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,24,7958,7958,True,True,206,,12,,,819.3830999998681,905.3411999993841,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,25,2860,2860,True,True,207,,111,99,,2169.6642999995674,2172.3000000001775,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,25,2860,2860,True,True,207,,12,,,847.335600000406,915.0778000002902,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,26,2379,2379,True,True,206,,196,184,,1941.5435999999318,1985.4247000002943,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,26,2379,2379,True,True,206,,12,,,997.0794000000751,1065.463799999634,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,27,3703,3703,True,True,203,,227,215,2083.568300000479,2411.7455000005066,2429.686899999979,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,27,3703,3703,True,True,203,,12,,,1165.8236000002944,1236.1569000004238,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,28,8316,8316,True,True,206,,186,179,,2016.8443000002299,2024.043000000347,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,28,8316,8316,True,True,206,,12,,,1313.9549999996234,1364.866500000062,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,extraction,29,2063,2063,True,True,211,,307,300,1775.86699999938,2531.0387999998056,2549.4011000000683,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,extraction,29,2063,2063,True,True,211,,12,,,2727.2940000002563,2769.151999999849,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,0,135,135,True,True,260,,998,988,1922.0766999997068,4872.423900000285,4888.183299999582,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,0,135,135,True,True,260,,111,,,1495.6168999997317,1980.1257999997688,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,1,265,265,True,True,306,,1736,1730,1825.580999999147,8669.225199999346,8730.137399999876,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,1,265,265,True,True,306,,201,,,933.0567999995765,1774.7898999996323,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,2,195,195,True,True,383,,2927,2688,1701.0003999994296,12284.270899999683,13349.51319999982,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,2,195,195,True,True,383,,255,,,1136.4923000001,2195.051599999715,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,3,150,150,True,True,291,,1298,1102,2752.8656999993473,6737.350699999297,7589.55960000003,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,3,150,150,True,True,291,,245,,,947.4971000004189,2041.4158000003226,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,4,45,45,True,True,289,,848,840,2179.2089000000487,5319.669000000431,5343.199699999786,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,4,45,45,True,True,289,,98,,,1039.3747999996776,1547.3519999995915,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,5,60,60,True,True,369,,1193,1096,1578.196399999797,5259.928899999977,5626.646599999731,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,5,60,60,True,True,369,,94,,,1117.2968999999284,1469.1210000000865,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,6,200,200,True,True,334,,1355,1349,2138.2487000000765,7477.911699999822,7482.574499999828,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,6,200,200,True,True,334,,189,,,1122.8533999992578,2005.7699999997567,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,7,155,155,True,True,342,,1539,1301,1803.9320999996562,6107.0786999998745,7061.057699999765,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,7,155,155,True,True,342,,273,,,1019.4090000004508,2540.003600000091,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,8,40,40,True,True,379,,1370,1365,2197.4264999998923,7220.891900000424,7245.431800000006,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,8,40,40,True,True,379,,564,,,1134.4843000006222,3418.0669000006674,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,9,30,30,True,True,358,,1550,1381,1827.0362000002933,6510.612699999911,7131.249199999729,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,9,30,120,True,False,358,,6,,,1285.4625999998461,1308.9549000005718,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,10,50,50,True,True,289,,1211,1094,2314.2281000000366,5751.094100000046,6377.02199999967,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,10,50,50,True,True,289,,86,,,1143.159100000048,1298.9794999994047,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,11,140,140,True,True,277,,1129,1033,2068.460700000287,5567.709100000229,5940.560600000026,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,11,140,140,True,True,277,,10,,,1733.8331000000835,1852.076400000442,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,12,130,130,True,True,262,,811,805,2186.1848999997164,3875.918300000194,3927.0747000000483,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,12,130,130,True,True,262,,117,,,1005.5645000002187,1579.845899999782,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,13,170,170,True,True,367,,2088,1835,2399.935500000538,9400.596000000405,10763.531900000089,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,13,170,130,True,False,367,,6,,,1054.2232999996486,1112.7315999992788,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,14,275,275,True,True,298,,1172,1056,2319.940100000167,5516.029899999921,6067.275500000505,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,14,275,275,True,True,298,,101,,,994.2768999999316,1620.887799999764,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,15,110,110,True,True,285,,1313,1207,1954.7668000004705,6362.415200000214,6793.149500000254,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,15,110,110,True,True,285,,109,,,1009.5195999992939,1435.40799999937,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,16,140,,False,False,358,,2223,2220,1698.4862999997858,10287.376799999947,10293.665500000316,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,16,140,140,True,True,358,,251,,,1010.7798000008188,2303.9880000005724,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,17,30,30,True,True,259,,802,794,2034.7320000000764,4630.027600000176,4641.354299999875,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,17,30,30,True,True,259,,132,,,1024.9351000002207,1674.3640000004234,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,18,55,55,True,True,380,,2539,2162,1955.3382999993119,10938.306299999567,12589.013099999647,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,18,55,55,True,True,380,,303,,,1162.6870000000054,2302.639200000158,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,19,35,35,True,True,331,,1707,1442,1961.9126999996297,6929.76920000001,7910.872200000085,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,19,35,35,True,True,331,,269,,,1035.3431999992608,2310.5649999997695,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,20,45,45,True,True,286,,1137,1132,2144.4124999998166,6434.454199999891,6488.920200000393,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,20,45,45,True,True,286,,112,,,821.244900000238,1373.8516000003074,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,21,50,50,True,True,355,,2615,2371,1726.4062000003833,11283.647700000074,12327.631799999835,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,21,50,50,True,True,355,,362,,,921.9923000000563,2771.661099999619,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,22,25,25,True,True,286,,1278,1140,2559.3302999996013,6847.899399999733,7339.556199999606,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,22,25,25,True,True,286,,148,,,1012.861499999417,1725.6965999995373,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,23,45,45,True,True,371,,1862,1688,1760.057799999231,8078.016999999818,8735.436500000105,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,23,45,45,True,True,371,,134,,,1130.404699999417,1619.892400000026,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,24,60,60,True,True,254,,831,826,2502.5580000001355,4934.039400000074,4953.83049999964,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,24,60,60,True,True,254,,170,,,1145.7534999999552,1797.353299999486,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,25,95,95,True,True,374,,2602,2390,1607.2393000004013,10131.594999999834,10973.953900000197,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,25,95,95,True,True,374,,262,,,1048.3238999995592,2279.6487999994497,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,26,205,205,True,True,362,,1382,1372,2342.3437999999805,6942.920299999969,6962.222799999836,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,26,205,205,True,True,362,,171,,,1179.8462999995536,1865.958800000044,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,27,145,145,True,True,361,,1923,1913,2011.7387000000235,9448.901199999455,9511.904500000128,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,27,145,145,True,True,361,,246,,,1005.7803999998214,2037.8122000001895,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,28,50,50,True,True,290,,2082,1762,1841.1869000001388,9525.474600000052,10928.654299999835,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,28,50,50,True,True,290,,516,,,988.8305999993463,2934.68699999994,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,high,high,True,state-tracking,29,135,135,True,True,367,,1810,1804,1879.052799999954,7907.6571999994485,7955.18919999995,stop
Gemini 3.6 Flash,google,gemini-3.6-flash,lowest,minimal,False,state-tracking,29,135,135,True,True,367,,134,,,1058.5793999998714,1699.8701000002256,stop
